timestamp,packet_in_count,flow_table_usage,active_switches,cpu_utilization,memory_utilization,protocol_type,load_label,latency
2026-02-08 19:45:45.651588,1782.0,83.01610383613476,9,100.0,70.8755925053347,0,2,211.77069967136873
2026-02-08 19:45:50.651588,1821.0,93.10758795631426,6,100.0,73.35049791194014,1,2,139.8640089688286
2026-02-08 19:45:55.651588,4935.0,100.0,32,100.0,95.0,1,2,215.61144842932424
2026-02-08 19:46:00.651588,5340.0,100.0,44,100.0,95.0,0,2,269.4346900511815
2026-02-08 19:46:05.651588,4881.0,100.0,35,100.0,95.0,0,2,236.067476750141
2026-02-08 19:46:10.651588,1775.0,87.35147835164568,19,100.0,70.97273360387449,0,2,200.04264968159566
2026-02-08 19:46:15.651588,1674.0,86.97208619448645,10,100.0,66.58442687330164,0,2,144.5657316323248
2026-02-08 19:46:20.651588,1710.0,88.74872800005973,28,100.0,65.05024260359134,0,2,130.61992531146967
2026-02-08 19:46:25.651588,1656.0,86.46043641926525,33,100.0,65.28362334781673,0,2,203.78888979945734
2026-02-08 19:46:30.651588,1851.0,93.86791299768346,49,100.0,74.71333024950697,0,2,147.69811716157213
2026-02-08 19:46:35.651588,1585.0,79.57315654372293,12,97.4718860641391,61.43297244267586,0,2,130.6061414037498
2026-02-08 19:46:40.651588,1619.0,77.58021573171436,48,100.0,63.291996637891515,1,2,205.07381931580227
2026-02-08 19:46:45.651588,1762.0,86.45366645426621,7,100.0,72.35182810255365,1,2,156.85118922074656
2026-02-08 19:46:50.651588,5118.0,100.0,14,100.0,95.0,1,2,260.57428277345025
2026-02-08 19:46:55.651588,5328.0,100.0,43,100.0,95.0,0,2,247.33642276398058
2026-02-08 19:47:00.651588,5154.0,100.0,37,100.0,95.0,0,2,210.98507216108294
2026-02-08 19:47:05.651588,1804.0,97.01115640250352,13,100.0,73.490653478178,1,2,164.48082209912766
2026-02-08 19:47:10.651588,1749.0,89.9715316679738,25,100.0,69.44962682193778,0,2,164.28174008528953
2026-02-08 19:47:15.651588,1734.0,78.3534937287042,37,100.0,70.30221857214943,1,2,122.51811621617276
2026-02-08 19:47:20.651588,1787.0,92.07936378305094,32,100.0,69.62443926000317,1,2,203.76208643594742
2026-02-08 19:47:25.651588,1573.0,79.76746183908061,19,100.0,62.95071577077756,0,2,137.6536352098031
2026-02-08 19:47:30.651588,1797.0,97.18035298264725,40,100.0,72.26355612574322,0,2,152.2502786818245
2026-02-08 19:47:35.651588,3957.5,73.74862371237909,17,99.9,62.06602990323775,2,2,136.01315838282758
2026-02-08 19:47:40.651588,1719.0,92.41593692301646,10,100.0,70.58343864199072,1,2,175.31019108380315
2026-02-08 19:47:45.651588,1673.0,87.60730408226557,35,100.0,67.80684233196845,0,2,212.10444730257612
2026-02-08 19:47:50.651588,1768.0,84.97993330034745,31,100.0,73.99637290396753,0,2,132.28856659032806
2026-02-08 19:47:55.651588,1594.0,80.99380928875428,32,97.85473639043295,68.08153119515453,2,2,193.65393623097924
2026-02-08 19:48:00.651588,1775.0,88.87499365125373,37,100.0,69.93428361944453,0,2,216.53484910750348
2026-02-08 19:48:05.651588,1807.0,95.88036504037836,11,100.0,70.49800238123187,0,2,178.90587381113266
2026-02-08 19:48:10.651588,5130.0,100.0,11,100.0,95.0,0,2,184.8011318621701
2026-02-08 19:48:15.651588,5244.0,100.0,39,100.0,95.0,2,2,240.13332982351005
2026-02-08 19:48:20.651588,5349.0,100.0,20,100.0,95.0,0,2,253.90663875562373
2026-02-08 19:48:25.651588,13132.5,100.0,38,99.9,95.0,1,2,191.12495095853978
2026-02-08 19:48:30.651588,1836.0,82.11689708693277,48,100.0,74.04775420782124,2,2,217.07280280688707
2026-02-08 19:48:35.651588,1671.0,85.83376336518725,34,100.0,66.02913496243826,1,2,123.11816921473346
2026-02-08 19:48:40.651588,1631.0,92.08744502062649,36,100.0,63.32502509648708,1,2,121.57978708648778
2026-02-08 19:48:45.651588,1709.0,78.74368041158218,13,100.0,68.22375970814349,0,2,153.87856951861303
2026-02-08 19:48:50.651588,1679.0,69.88114638738216,35,100.0,69.63038486499984,0,2,184.33879950908005
2026-02-08 19:48:55.651588,1669.0,84.97206635572077,18,100.0,66.99220569218593,0,2,138.8227705900097
2026-02-08 19:49:00.651588,1763.0,84.75391427436602,6,100.0,66.62464517723794,1,2,211.95264941441565
2026-02-08 19:49:05.651588,1724.0,83.49706463010529,34,100.0,69.32522036692995,1,2,200.19114270653898
2026-02-08 19:49:10.651588,1667.0,84.4939828191046,30,100.0,65.8153625979291,0,2,198.01844050343112
2026-02-08 19:49:15.651588,1718.0,81.77358481914658,16,100.0,65.56246248545912,1,2,211.61693566239796
2026-02-08 19:49:20.651588,1583.0,82.8420428630934,45,100.0,62.570709421243045,1,2,122.76527210686294
2026-02-08 19:49:25.651588,1685.0,83.26633327675012,34,100.0,63.66002621501315,1,2,182.47736696530012
2026-02-08 19:49:30.651588,1793.0,89.96132949443805,48,100.0,68.33766696340922,0,2,203.22277494183473
2026-02-08 19:49:35.651588,5460.0,100.0,34,100.0,95.0,2,2,255.53116658704243
2026-02-08 19:49:40.651588,5022.0,100.0,23,100.0,95.0,1,2,201.8481787378323
2026-02-08 19:49:45.651588,1569.0,84.69211744612095,33,97.74955142186008,59.25974573995345,0,2,181.54635341071068
2026-02-08 19:49:50.651588,4472.5,87.31877155767505,11,99.9,73.87496604031138,1,2,149.85770079276472
2026-02-08 19:49:55.651588,1568.0,82.03786348318198,18,100.0,66.04305025345151,0,2,128.8623687661417
2026-02-08 19:50:00.651588,1608.0,81.20183487288956,10,100.0,66.58242679296941,0,2,132.57128071843496
2026-02-08 19:50:05.651588,1716.0,90.6254610612031,12,100.0,74.68577743083962,1,2,190.92422692435886
2026-02-08 19:50:10.651588,5283.0,100.0,18,100.0,95.0,0,2,192.74335050540446
2026-02-08 19:50:15.651588,4833.0,100.0,45,100.0,95.0,0,2,243.01069846075563
2026-02-08 19:50:20.651588,1733.0,88.44822314544221,20,100.0,68.2315522386699,0,2,134.5963859889324
2026-02-08 19:50:25.651588,1564.0,81.49201817637336,20,100.0,63.22627129385045,0,2,187.14053450574647
2026-02-08 19:50:30.651588,1768.0,90.37917153830227,23,100.0,72.97073152626585,0,2,199.40920792880672
2026-02-08 19:50:35.651588,1616.0,89.67084175034807,28,100.0,66.89879703895157,0,2,137.8328752362535
2026-02-08 19:50:40.651588,1670.0,85.30125768935193,14,100.0,65.66358310244328,0,2,208.888741721382
2026-02-08 19:50:45.651588,1725.0,83.84660036637075,28,100.0,72.10004921214134,1,2,196.11679237012723
2026-02-08 19:50:50.651588,5322.0,100.0,36,100.0,95.0,0,2,203.5912051918387
2026-02-08 19:50:55.651588,12960.0,100.0,43,99.9,95.0,2,2,200.5855830796554
2026-02-08 19:51:00.651588,1650.0,90.42429672199316,8,100.0,68.133242143719,0,2,193.73627984514405
2026-02-08 19:51:05.651588,1534.0,82.88119159376996,26,98.92320659253885,60.84743759324061,2,2,155.69299537916095
2026-02-08 19:51:10.651588,1801.0,86.91046273289126,35,100.0,71.63993869891357,0,2,140.95585073665148
2026-02-08 19:51:15.651588,1778.0,84.35562197109626,48,100.0,69.80742924106102,0,2,178.9490198125128
2026-02-08 19:51:20.651588,1670.0,80.11014136107624,12,100.0,65.91273422304376,0,2,129.6816079399274
2026-02-08 19:51:25.651588,1824.0,97.18743735422666,31,100.0,73.13224304897697,0,2,207.0886701486715
2026-02-08 19:51:30.651588,1704.0,80.70190397802226,47,100.0,65.2349868432779,2,2,171.4164431811846
2026-02-08 19:51:35.651588,1748.0,95.225133781985,30,100.0,66.90562226003948,1,2,119.18566729267506
2026-02-08 19:51:40.651588,1624.0,78.26713040030103,11,100.0,65.66945018415429,1,2,113.86525964507446
2026-02-08 19:51:45.651588,4237.5,80.12577281011258,45,99.9,71.27561605586735,0,2,208.71022521288657
2026-02-08 19:51:50.651588,1639.0,75.55507461546073,9,100.0,62.76969003589753,0,2,144.1726466331329
2026-02-08 19:51:55.651588,1676.0,82.75295107851208,44,100.0,66.91811172870672,0,2,140.84156327261087
2026-02-08 19:52:00.651588,1557.0,83.26215548882026,38,100.0,62.688085968161566,0,2,160.3459326593192
2026-02-08 19:52:05.651588,3922.5,84.0858832287414,36,99.9,62.96339652625824,0,2,114.49594694990964
2026-02-08 19:52:10.651588,1664.0,73.09414996288656,40,100.0,66.02938855774332,0,2,198.90198922037274
2026-02-08 19:52:15.651588,4986.0,100.0,14,100.0,95.0,2,2,277.7791561993381
2026-02-08 19:52:20.651588,5265.0,100.0,20,100.0,95.0,0,2,189.5551973900873
2026-02-08 19:52:25.651588,5142.0,100.0,16,100.0,95.0,0,2,250.08961865930704
2026-02-08 19:52:30.651588,1670.0,80.95490087960196,39,100.0,69.8416807892512,1,2,135.8791852287495
2026-02-08 19:52:35.651588,1623.0,79.49349930754752,18,100.0,65.47150374215359,2,2,192.75016845606976
2026-02-08 19:52:40.651588,1707.0,78.22512932872057,42,100.0,68.04267313908022,1,2,188.16164340178693
2026-02-08 19:52:45.651588,1714.0,81.96104880395029,5,100.0,69.72334271839259,0,2,158.20487758847355
2026-02-08 19:52:50.651588,4878.0,100.0,11,100.0,95.0,0,2,227.18426699247783
2026-02-08 19:52:55.651588,5052.0,100.0,44,100.0,95.0,0,2,231.96017343730117
2026-02-08 19:53:00.651588,5514.0,100.0,7,100.0,95.0,0,2,249.47934901558375
2026-02-08 19:53:05.651588,5142.0,100.0,26,100.0,95.0,1,2,208.02035983398318
2026-02-08 19:53:10.651588,1643.0,81.664887566814,46,100.0,66.60643916892045,1,2,174.98534279784315
2026-02-08 19:53:15.651588,1844.0,90.89609684259943,11,100.0,74.90954477153014,0,2,199.03237426820323
2026-02-08 19:53:20.651588,1685.0,83.66996370540156,19,100.0,69.85367615226502,0,2,152.78506869595492
2026-02-08 19:53:25.651588,1569.0,87.08601434812628,31,100.0,62.493373924275495,1,2,118.76639090222095
2026-02-08 19:53:30.651588,1603.0,70.3139122760992,11,100.0,62.511489685671705,0,2,182.16931259194774
2026-02-08 19:53:35.651588,1785.0,90.31869378898698,19,100.0,73.317470282771,0,2,187.99291293770867
2026-02-08 19:53:40.651588,5199.0,100.0,42,100.0,95.0,1,2,238.27590953830844
2026-02-08 19:53:45.651588,4584.0,100.0,23,100.0,95.0,1,2,215.96258759731097
2026-02-08 19:53:50.651588,1715.0,86.7266748800381,20,100.0,67.32105782911553,0,2,167.58248640443065
2026-02-08 19:53:55.651588,1611.0,77.59363720612622,19,100.0,65.62451384750631,1,2,154.64571528416943
2026-02-08 19:54:00.651588,1629.0,78.78875452833525,30,100.0,62.58659176630066,0,2,177.05501111643304
2026-02-08 19:54:05.651588,1861.0,93.53950982083292,43,100.0,74.21456995395886,0,2,145.40961632545674
2026-02-08 19:54:10.651588,5019.0,100.0,22,100.0,95.0,0,2,211.31949948397357
2026-02-08 19:54:15.651588,5358.0,100.0,24,100.0,95.0,0,2,191.78912549017903
2026-02-08 19:54:20.651588,5130.0,100.0,12,100.0,95.0,1,2,218.2531876630723
2026-02-08 19:54:25.651588,1645.0,74.99987088181102,9,100.0,65.7383044581279,2,2,197.0850984133486
2026-02-08 19:54:30.651588,1809.0,87.56641406091921,44,100.0,72.35695229519747,0,2,206.3577655088435
2026-02-08 19:54:35.651588,1599.0,71.63263118663633,6,99.6386713579081,65.57628973927997,2,2,187.42165283021606
2026-02-08 19:54:40.651588,1767.0,82.92115750895903,33,100.0,68.68940669819158,1,2,148.9683986475913
2026-02-08 19:54:45.651588,1568.0,66.46461347978293,32,100.0,60.75435087104088,1,2,166.76486846265777
2026-02-08 19:54:50.651588,1769.0,90.04272904113574,37,100.0,69.65258964093888,1,2,209.15611087154747
2026-02-08 19:54:55.651588,1673.0,89.29556794766161,47,100.0,65.60851748634254,0,2,200.01404478800728
2026-02-08 19:55:00.651588,1692.0,88.74403259671838,22,100.0,68.12181764792975,0,2,125.02446777023194
2026-02-08 19:55:05.651588,1612.0,84.4721191710456,19,99.7517573100987,64.31525779242342,1,2,151.8759453485657
2026-02-08 19:55:10.651588,1723.0,93.10967748355557,49,100.0,68.19847737752232,0,2,203.79219389955605
2026-02-08 19:55:15.651588,1751.0,96.10509904807063,24,100.0,67.4379667988344,1,2,175.22436594664396
2026-02-08 19:55:20.651588,5322.0,100.0,35,100.0,95.0,0,2,220.10501333391596
2026-02-08 19:55:25.651588,5490.0,100.0,40,100.0,95.0,0,2,280.3438364221088
2026-02-08 19:55:30.651588,5481.0,100.0,20,100.0,95.0,0,2,243.35703578600086
2026-02-08 19:55:35.651588,1764.0,82.5156776664822,6,100.0,67.18012619308735,2,2,208.28260555565635
2026-02-08 19:55:40.651588,1735.0,92.23243267971164,15,100.0,66.25363697970357,1,2,132.62240174456429
2026-02-08 19:55:45.651588,1717.0,86.53892565406056,25,100.0,68.5272697583693,0,2,140.27266362783558
2026-02-08 19:55:50.651588,1564.0,73.85636700226947,23,100.0,61.22030641969945,1,2,167.7641488610121
2026-02-08 19:55:55.651588,1696.0,82.38023085896867,45,100.0,65.43337437466717,0,2,203.4053525616944
2026-02-08 19:56:00.651588,1724.0,81.59390829302659,31,100.0,68.49304165308163,0,2,135.55327074889192
2026-02-08 19:56:05.651588,4908.0,100.0,49,100.0,95.0,0,2,230.63830784063333
2026-02-08 19:56:10.651588,5406.0,100.0,5,100.0,95.0,1,2,264.75828525771635
2026-02-08 19:56:15.651588,4557.0,100.0,49,100.0,95.0,2,2,256.1882725240364
2026-02-08 19:56:20.651588,1706.0,86.76524420838153,49,100.0,65.97386087237649,0,2,171.41090410171483
2026-02-08 19:56:25.651588,1730.0,83.02594541410662,34,100.0,70.74949646801095,1,2,186.09067386460325
2026-02-08 19:56:30.651588,1630.0,85.24720583268004,6,100.0,63.41591473231047,0,2,176.87189828744525
2026-02-08 19:56:35.651588,1778.0,85.59151612424036,9,100.0,71.77071154564719,1,2,212.2320626223595
2026-02-08 19:56:40.651588,1792.0,83.36215521444545,46,100.0,70.59594225164876,1,2,183.29988444659736
2026-02-08 19:56:45.651588,5295.0,100.0,35,100.0,95.0,1,2,267.764053372232
2026-02-08 19:56:50.651588,5094.0,100.0,45,100.0,95.0,1,2,226.24130090159156
2026-02-08 19:56:55.651588,1603.0,84.15503274785299,42,100.0,61.34647360902654,1,2,197.13634157262388
2026-02-08 19:57:00.651588,1780.0,85.20656043046509,8,100.0,71.74658195519152,0,2,143.88268567162152
2026-02-08 19:57:05.651588,1719.0,84.50617654706126,38,100.0,64.38393913341469,0,2,165.60878980411087
2026-02-08 19:57:10.651588,1853.0,86.30300136985112,47,100.0,73.75292271480026,0,2,173.56218687721622
2026-02-08 19:57:15.651588,1691.0,82.34119887010884,25,100.0,63.90818177075829,0,2,135.00895648238912
2026-02-08 19:57:20.651588,1646.0,78.82448139935657,22,100.0,64.2214793754048,0,2,209.37410748001201
2026-02-08 19:57:25.651588,1628.0,78.61151669723955,7,100.0,61.883330195917175,0,2,181.72635253675537
2026-02-08 19:57:30.651588,1792.0,90.32653943919264,28,100.0,71.21101693356773,0,2,206.11914631881766
2026-02-08 19:57:35.651588,1696.0,82.6363739598961,42,100.0,69.21968910539798,0,2,214.66200394690316
2026-02-08 19:57:40.651588,1705.0,82.2781188781965,44,100.0,68.28695253286402,2,2,183.0389317664551
2026-02-08 19:57:45.651588,1773.0,78.71431218988327,34,100.0,71.30415178469116,0,2,144.4154527352509
2026-02-08 19:57:50.651588,5118.0,100.0,28,100.0,95.0,1,2,277.12114394423475
2026-02-08 19:57:55.651588,11595.0,100.0,9,99.9,95.0,1,2,217.18302389054065
2026-02-08 19:58:00.651588,1570.0,77.90045629642918,9,100.0,63.2494582706204,1,2,130.74439812829058
2026-02-08 19:58:05.651588,1650.0,74.29398663536364,33,100.0,65.12747303542814,0,2,192.54238308986942
2026-02-08 19:58:10.651588,1750.0,93.56986816906524,22,100.0,70.67474240974043,1,2,163.6097677210257
2026-02-08 19:58:15.651588,5217.0,100.0,28,100.0,95.0,0,2,210.7066116112506
2026-02-08 19:58:20.651588,4875.0,100.0,18,100.0,95.0,0,2,255.64642866844656
2026-02-08 19:58:25.651588,1817.0,87.30967044817731,22,100.0,73.55273557627554,1,2,207.69660302024283
2026-02-08 19:58:30.651588,1804.0,84.61095915534386,37,100.0,73.89211302680316,0,2,186.40060327564288
2026-02-08 19:58:35.651588,1772.0,98.47137709651703,48,100.0,71.39585171207727,1,2,214.27727099330335
2026-02-08 19:58:40.651588,1690.0,94.22676441834395,27,100.0,70.3324680799426,0,2,123.03202929980401
2026-02-08 19:58:45.651588,1767.0,79.64938626273846,29,100.0,70.58751745433918,1,2,192.832550482705
2026-02-08 19:58:50.651588,1794.0,89.65511655128732,5,100.0,75.58346191439861,0,2,159.90413875662074
2026-02-08 19:58:55.651588,5079.0,100.0,31,100.0,95.0,0,2,244.70081716528028
2026-02-08 19:59:00.651588,5349.0,100.0,42,100.0,95.0,0,2,235.77883913819346
2026-02-08 19:59:05.651588,4857.0,100.0,45,100.0,95.0,0,2,185.72131642633354
2026-02-08 19:59:10.651588,1779.0,85.22505874834566,46,100.0,69.23855930159188,0,2,125.80208980191152
2026-02-08 19:59:15.651588,1612.0,69.7195574144296,25,100.0,64.12528509125468,2,2,151.12325867888478
2026-02-08 19:59:20.651588,1631.0,78.41576052778142,29,100.0,64.406114427222,0,2,115.09802622433287
2026-02-08 19:59:25.651588,1738.0,89.62329216780836,24,100.0,68.973279810874,0,2,170.13186174580292
2026-02-08 19:59:30.651588,4980.0,100.0,32,100.0,95.0,0,2,253.85016886178482
2026-02-08 19:59:35.651588,5037.0,100.0,34,100.0,95.0,2,2,184.45290221085247
2026-02-08 19:59:40.651588,4941.0,100.0,11,100.0,95.0,1,2,192.78164948636595
2026-02-08 19:59:45.651588,1641.0,79.92168739958004,20,100.0,61.67550112325789,0,2,187.91399365139506
2026-02-08 19:59:50.651588,1766.0,90.74980144485679,5,100.0,66.79936598239259,0,2,156.754521422648
2026-02-08 19:59:55.651588,1775.0,83.8793386392884,39,100.0,68.50795975527296,1,2,160.7305492377867
2026-02-08 20:00:00.651588,5283.0,100.0,45,100.0,95.0,1,2,279.2453821328004
2026-02-08 20:00:05.651588,5049.0,100.0,22,100.0,95.0,0,2,190.1231261661603
2026-02-08 20:00:10.651588,1820.0,100.0,27,100.0,76.22634055060007,1,2,174.46697197606431
2026-02-08 20:00:15.651588,1676.0,78.21697616149828,41,100.0,68.66739384810742,0,2,156.30273096301772
2026-02-08 20:00:20.651588,1684.0,83.0275501190408,9,100.0,67.13984096486627,1,2,171.95834711099678
2026-02-08 20:00:25.651588,1534.0,82.29807837129374,7,100.0,62.84618239700088,1,2,173.05335452021393
2026-02-08 20:00:30.651588,1744.0,87.53420308382738,18,100.0,72.96294509147,0,2,153.53770635467163
2026-02-08 20:00:35.651588,4372.5,93.92676960730641,9,99.9,69.36359368059297,1,2,211.95818241372226
2026-02-08 20:00:40.651588,5526.0,100.0,19,100.0,95.0,0,2,262.99578832158454
2026-02-08 20:00:45.651588,5016.0,100.0,12,100.0,95.0,0,2,200.66412150831
2026-02-08 20:00:50.651588,1636.0,74.16304185386879,44,100.0,65.83572991879869,0,2,177.74442200435007
2026-02-08 20:00:55.651588,1622.0,78.92352390395261,43,100.0,64.90768159312853,1,2,195.00402166306478
2026-02-08 20:01:00.651588,1793.0,83.33247903615403,21,100.0,71.8079682846512,1,2,186.20941478670238
2026-02-08 20:01:05.651588,1688.0,81.63335258825288,48,100.0,65.8671188379731,0,2,196.55145059809223
2026-02-08 20:01:10.651588,1783.0,89.12343642361728,36,100.0,71.38098157130739,0,2,160.87603997680614
2026-02-08 20:01:15.651588,1755.0,91.32937033879149,10,100.0,68.99533043560518,0,2,163.67927342818152
2026-02-08 20:01:20.651588,1809.0,82.08225223844161,27,100.0,73.28322383455044,1,2,129.52375552371785
2026-02-08 20:01:25.651588,1784.0,88.3069549684414,26,100.0,73.83834263711829,2,2,158.96094960065824
2026-02-08 20:01:30.651588,1673.0,90.35662937069883,43,100.0,66.54786264568723,0,2,182.65666965328197
2026-02-08 20:01:35.651588,1708.0,89.15888578466024,8,100.0,67.89945390835676,0,2,150.38250344471274
2026-02-08 20:01:40.651588,1645.0,79.51419641994858,37,100.0,67.87955716050716,0,2,183.49260354974177
2026-02-08 20:01:45.651588,1579.0,76.27604202466449,33,99.20686657009597,59.00504373494874,0,2,137.22221449586337
2026-02-08 20:01:50.651588,1651.0,80.72957157029475,10,100.0,65.92306196211496,0,2,126.01091629019164
2026-02-08 20:01:55.651588,1612.0,83.92168305499781,6,100.0,62.67990479109088,0,2,122.86096635048806
2026-02-08 20:02:00.651588,1641.0,75.65706394487718,40,100.0,63.96446111359215,2,2,166.8994451185199
2026-02-08 20:02:05.651588,1650.0,83.49764538220744,39,100.0,62.99419625564267,0,2,172.63642947891697
2026-02-08 20:02:10.651588,4803.0,100.0,42,100.0,95.0,0,2,265.5769144374102
2026-02-08 20:02:15.651588,5190.0,100.0,21,100.0,95.0,0,2,275.1116205665673
2026-02-08 20:02:20.651588,4953.0,100.0,38,100.0,95.0,0,2,248.57160886328418
2026-02-08 20:02:25.651588,1724.0,94.47943142936035,9,100.0,68.90292240548747,1,2,167.13947907559725
2026-02-08 20:02:30.651588,1624.0,83.83460394815299,25,100.0,61.46575629453547,0,2,197.67761812009346
2026-02-08 20:02:35.651588,1742.0,89.30340601466172,36,100.0,68.92374913155999,0,2,172.78278412336326
2026-02-08 20:02:40.651588,1742.0,86.24463447661628,20,100.0,68.63799700352159,0,2,163.25580446354024
2026-02-08 20:02:45.651588,1765.0,76.87217641093042,43,100.0,70.36438317253004,0,2,205.74145055203297
2026-02-08 20:02:50.651588,1770.0,86.04532144141196,47,100.0,71.76637054277946,2,2,178.65567512507187
2026-02-08 20:02:55.651588,4716.0,100.0,47,100.0,95.0,0,2,215.21291071964083
2026-02-08 20:03:00.651588,5403.0,100.0,48,100.0,95.0,0,2,200.98234370696812
2026-02-08 20:03:05.651588,12570.0,100.0,26,99.9,95.0,1,2,252.64632911562057
2026-02-08 20:03:10.651588,1629.0,84.36703128021786,21,100.0,67.3664911325594,0,2,123.32859923824142
2026-02-08 20:03:15.651588,1763.0,85.92121419405255,9,100.0,68.05039732430872,0,2,172.40067482877492
2026-02-08 20:03:20.651588,1714.0,94.43815172092849,31,100.0,69.36306829484023,0,2,203.83068610609882
2026-02-08 20:03:25.651588,1674.0,81.85933695652766,14,100.0,65.40615141188853,1,2,187.63171756915875
2026-02-08 20:03:30.651588,1671.0,77.65387495310043,41,100.0,68.59885358392827,1,2,119.46576641477216
2026-02-08 20:03:35.651588,1655.0,86.54246349084798,8,100.0,64.1552945299967,0,2,143.71826803710903
2026-02-08 20:03:40.651588,1647.0,84.1862532684938,48,100.0,68.18733141448556,1,2,202.49323076824783
2026-02-08 20:03:45.651588,1687.0,84.6420305145756,13,100.0,70.86648207688924,1,2,142.9173165814807
2026-02-08 20:03:50.651588,1706.0,89.467790164586,38,100.0,68.29257817155582,0,2,140.030430781244
2026-02-08 20:03:55.651588,5187.0,100.0,23,100.0,95.0,1,2,267.2508944538839
2026-02-08 20:04:00.651588,4848.0,100.0,44,100.0,95.0,0,2,255.0901823082919
2026-02-08 20:04:05.651588,1607.0,80.0668861828301,34,100.0,63.470616524604765,0,2,205.08798010867608
2026-02-08 20:04:10.651588,1670.0,77.45233009493232,16,100.0,65.27166175477878,0,2,203.49496979471007
2026-02-08 20:04:15.651588,1668.0,90.18970291810753,33,100.0,65.22944180733333,0,2,211.2805839183942
2026-02-08 20:04:20.651588,4292.5,83.24364910630848,38,99.9,68.82340120282839,1,2,180.47722444551405
2026-02-08 20:04:25.651588,1772.0,87.43223341793568,40,100.0,67.97371690486531,0,2,177.25337398431697
2026-02-08 20:04:30.651588,5172.0,100.0,40,100.0,95.0,0,2,187.05596326170524
2026-02-08 20:04:35.651588,4737.0,100.0,5,100.0,95.0,2,2,220.24574651594452
2026-02-08 20:04:40.651588,1654.0,79.77819458667096,14,100.0,66.9341280568373,1,2,179.30717382507197
2026-02-08 20:04:45.651588,1803.0,89.31335441816063,30,100.0,72.54327649284143,0,2,169.48202016986644
2026-02-08 20:04:50.651588,1561.0,78.88527631528169,45,100.0,65.18253560082512,0,2,181.1566101122221
2026-02-08 20:04:55.651588,1681.0,85.80579921467125,23,100.0,68.05603902570209,2,2,119.69398116409535
2026-02-08 20:05:00.651588,1698.0,91.89277184145604,35,100.0,68.0854481557635,1,2,124.12330730492428
2026-02-08 20:05:05.651588,4986.0,100.0,15,100.0,95.0,0,2,188.54478812355464
2026-02-08 20:05:10.651588,5115.0,100.0,26,100.0,95.0,1,2,196.92398955091312
2026-02-08 20:05:15.651588,5214.0,100.0,38,100.0,95.0,0,2,250.13881309936403
2026-02-08 20:05:20.651588,4956.0,100.0,20,100.0,95.0,0,2,222.26557463802902
2026-02-08 20:05:25.651588,1787.0,87.23093255436761,32,100.0,70.72714500782445,0,2,194.18451106740264
2026-02-08 20:05:30.651588,1801.0,88.74271207337328,34,100.0,72.05446078527498,1,2,188.3579863979652
2026-02-08 20:05:35.651588,4052.5,80.91029319046656,33,99.9,61.804595297874066,0,2,144.2747564243574
2026-02-08 20:05:40.651588,1734.0,81.8215295770475,37,100.0,64.61193779044332,2,2,168.55120825287793
2026-02-08 20:05:45.651588,1585.0,78.92473793640515,39,100.0,63.739720480183756,0,2,195.4834450174356
2026-02-08 20:05:50.651588,1670.0,80.97602601496293,21,100.0,66.45332779557943,1,2,114.729297685883
2026-02-08 20:05:55.651588,1628.0,94.80364191040157,34,100.0,66.87725863472785,0,2,193.08553888247954
2026-02-08 20:06:00.651588,1599.0,79.58157812978978,25,100.0,62.13860337623094,1,2,136.2415243438444
2026-02-08 20:06:05.651588,4292.5,90.0098338703618,49,99.9,67.23843394238402,0,2,198.44641495039707
2026-02-08 20:06:10.651588,1671.0,92.19398103106705,24,100.0,64.02070092384476,0,2,138.14478885716002
2026-02-08 20:06:15.651588,1736.0,85.89339294750853,7,100.0,67.8239687593962,0,2,203.13135317114174
2026-02-08 20:06:20.651588,1709.0,82.96025740945923,23,100.0,70.49611420470531,0,2,174.51334307184726
2026-02-08 20:06:25.651588,1874.0,100.0,43,100.0,71.17744193480871,1,2,147.16341165951752
2026-02-08 20:06:30.651588,1660.0,87.8101856796184,17,100.0,66.22017829811669,0,2,172.431900046791
2026-02-08 20:06:35.651588,1646.0,83.5653965431063,31,100.0,69.86367374647287,1,2,145.85762197184386
2026-02-08 20:06:40.651588,1644.0,79.53769185671699,5,100.0,65.0039451006355,1,2,151.22624297054028
2026-02-08 20:06:45.651588,1662.0,80.12062355242708,26,100.0,69.22725497200503,1,2,184.40875661006675
2026-02-08 20:06:50.651588,1722.0,81.17039693029854,14,100.0,68.48356500142562,0,2,169.50160999640053
2026-02-08 20:06:55.651588,5223.0,100.0,30,100.0,95.0,1,2,267.3993800879374
2026-02-08 20:07:00.651588,5145.0,100.0,46,100.0,95.0,0,2,206.1509960068014
2026-02-08 20:07:05.651588,4035.0,84.74875008108734,22,99.9,61.269865835715805,0,2,160.82841875371037
2026-02-08 20:07:10.651588,1625.0,78.78525314805471,28,100.0,64.0540671648644,2,2,184.0314555228745
2026-02-08 20:07:15.651588,1725.0,85.92875549921445,25,100.0,70.94867648545069,0,2,157.79661274158315
2026-02-08 20:07:20.651588,5427.0,100.0,39,100.0,95.0,0,2,287.6011771200139
2026-02-08 20:07:25.651588,4743.0,100.0,21,100.0,95.0,1,2,273.3442562781407
2026-02-08 20:07:30.651588,1707.0,83.45665651334622,46,100.0,68.72658670375382,1,2,181.8078797937955
2026-02-08 20:07:35.651588,1643.0,78.12009768007066,17,100.0,63.03097969374939,0,2,208.6419555947496
